	21to22FACS16S221215A01	21to22FACS16S221215A02	21to22FACS16S221215A03	21to22FACS16S221215A04	21to22FACS16S221215A05	21to22FACS16S221215A06	21to22FACS16S221215A07	21to22FACS16S221215A08	21to22FACS16S221215A09	21to22FACS16S221215A10	21to22FACS16S221215A11	21to22FACS16S221215A12	21to22FACS16S221215B01	21to22FACS16S221215B02	21to22FACS16S221215B03	21to22FACS16S221215B04	21to22FACS16S221215B05	21to22FACS16S221215B06	21to22FACS16S221215B07	21to22FACS16S221215B08	21to22FACS16S221215B09	21to22FACS16S221215B10	21to22FACS16S221215B11	21to22FACS16S221215B12	21to22FACS16S221215C01	21to22FACS16S221215C02	21to22FACS16S221215C03	21to22FACS16S221215C04	21to22FACS16S221215C05	21to22FACS16S221215C06	21to22FACS16S221215C07	21to22FACS16S221215C08	21to22FACS16S221215C09	21to22FACS16S221215C10	21to22FACS16S221215C11	21to22FACS16S221215C12	21to22FACS16S221215D01	21to22FACS16S221215D02	21to22FACS16S221215D03	21to22FACS16S221215D04	21to22FACS16S221215D05	21to22FACS16S221215D06	21to22FACS16S221215D07	21to22FACS16S221215D08	21to22FACS16S221215D09	21to22FACS16S221215D10	21to22FACS16S221215D11	21to22FACS16S221215D12	21to22FACS16S221215E01	21to22FACS16S221215E02	21to22FACS16S221215E03	21to22FACS16S221215E04	21to22FACS16S221215E05	21to22FACS16S221215E06	21to22FACS16S221215E07	21to22FACS16S221215E08	21to22FACS16S221215E09	21to22FACS16S221215E10	21to22FACS16S221215E11	21to22FACS16S221215E12	21to22FACS16S221215F01	21to22FACS16S221215F02	21to22FACS16S221215F03	21to22FACS16S221215F04	21to22FACS16S221215F05	21to22FACS16S221215F06	21to22FACS16S221215F07	21to22FACS16S221215F08	21to22FACS16S221215F09	21to22FACS16S221215F10	21to22FACS16S221215F11	21to22FACS16S221215F12	21to22FACS16S221215G01	21to22FACS16S221215G02	21to22FACS16S221215G03	21to22FACS16S221215G04	21to22FACS16S221215G05	21to22FACS16S221215G06	21to22FACS16S221215G07	21to22FACS16S221215G08	21to22FACS16S221215G09	21to22FACS16S221215G10	21to22FACS16S221215G11	21to22FACS16S221215G12	21to22FACS16S221215H01	21to22FACS16S221215H02	21to22FACS16S221215H03	21to22FACS16S221215H04	21to22FACS16S221215H05	21to22FACS16S221215H06	21to22FACS16S221215H07	21to22FACS16S221215H08	21to22FACS16S221215H09	21to22FACS16S221215H10	21to22FACS16S221215H11	RID001236Blank
Puniceispirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041553214158872975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rickettsiales	0.00023565267937096445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.799034460762283e-05	0.0011457841881782032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002928882190690136	0.00160829065599596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5503034719046252e-05	0.0	0.0	0.0	0.0014084023221462678	0.0	0.0	0.0	0.0	0.0	0.0004658385093167702	0.0032222966186809506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015521523178807946	0.0	0.0	0.0	0.0	0.0	0.024093925472179683	0.0	0.0	0.004668906223310368	0.0	0.0
Holosporales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.799034460762283e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019905024596923252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006821335276380352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03956343792633015	0.0	0.0	0.0005819423822654419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003162202380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044134396355353074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006817270418393263	0.004850031908104659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004209127159946832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019953213155359845	0.01091123562370982	0.0	0.0	0.004369992716678805	0.0	0.0	0.0	0.0	0.0	0.0
Bifidobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04028745644599303	0.00025109855618330194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fimbriimonadales	7.855089312365481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010440593025683859	0.0	0.0	0.0013192803398234196	0.0014827795376423803	0.0008898716427569841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014137956693206339	0.0	0.0	0.0	0.0	0.0	0.018621036738802214	0.0	0.0	0.0	0.0005687149884835215	0.0	0.0	0.0	0.0	0.0	0.00036886757654002215	0.0	0.0006482681978144101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000757002271006813	0.0	0.0	0.0	0.0	0.0026107088320772376	0.0	0.0007441456665142202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006695681285570807	0.00031544540347098717	0.0	0.0007384745226289693	0.0	0.0	0.0	0.002631578947368421	0.0	0.0	0.0	0.0005173841059602649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Silvanigrellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01628250489505685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019035498485318192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023379275140377742	0.0	0.0	0.0	0.0	0.0
Oligoflexales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022397507060083746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011911852293031567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014217874712088037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008334876829042416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005911038865080538	0.0	0.00016278186454998566	0.0	0.0	0.0	0.028648964309024083	0.004802464661109097	0.0	0.0	0.0	0.0	0.0	0.0	5.438713852948055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfobacterota_order	0.0030949051890719996	0.0011400883568476556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001252871163082063	0.0	0.0	0.0001449758615190571	0.0031340567500168495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002306805074971165	0.0	0.0020834883547883026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.530724827252822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008797925541766994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004433279148810403	0.0	0.0005348546978070957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006004140786749482	0.0	0.0019851305563260402	0.0	0.0	0.0	0.004890544946436889	0.0	0.0	0.0	0.0	0.0	0.0025869205298013247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Defluviicoccales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007830444769262894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007879965457685665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003448106004630314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014806040864672785	0.0	0.0	0.0027950310559006213	0.0	0.0	0.0	0.005274818018778352	0.0	0.0	0.0	0.0	0.013570910597741634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidobacteriota_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007042253521126761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.738046547862498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8435749424176075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001336719689881032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3254552078569378e-05	0.0	0.029585798816568046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.263228311768833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00010359473738734072	0.0	0.0	0.0	0.0001376083665886886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Armatimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007576978881186523	0.0	0.0010003334444814939	0.00040439441935701285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020250148898153665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001876759461995621	0.0	0.00024386278653877418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003448106004630314	0.0	4.650910415713876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014684527402959748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406013	0.0
Acidimicrobiia_unclassified	0.003739022512685969	0.0011400883568476556	0.0	0.0	0.0	0.0	0.0	0.0	0.0006402048655569782	0.0005220296512841929	0.0	0.0	0.002218130681241573	0.0003706948844105951	5.3931614712544494e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000461361014994233	1.7987876171460436e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00033551417547391375	0.00014236902050113895	0.0	0.0	0.0022322063297978215	0.0	0.001910258494553731	0.0	0.002623456790123457	0.0	0.0	0.0	0.0	0.0	0.00011386927806877705	0.0	0.0	0.0	0.0	0.0	0.0001336719689881032	0.0	0.0	0.000757002271006813	0.0	0.0	0.0	0.0	0.0012314664302251121	0.0	0.0005426062151666188	0.0	0.0	0.0	0.0	0.012866980790141355	0.0	0.0	0.0	0.0	0.00015527950310559007	0.0	0.000386148683559312	0.0	0.0	0.0	0.0	0.0008392462043183033	0.0	0.0	0.0	0.0003908285565398645	0.00020695364238410596	0.0	0.0	0.0	0.0011385469294812496	0.0	0.0	0.00021994941163532388	0.0	0.0	0.0	0.0
Acidobacteriales	0.0003770442869935431	0.00014251104460595695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031321779077051577	0.0	0.0	0.00418980239790075	0.0004380939543034306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000461361014994233	0.00611587789829655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013649159723604512	0.0027225671173173927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037099378241901688	0.0	0.0	0.0	0.0	0.0	0.0	0.0012554402410445264	4.350971082358444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015136920324755746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Obscuribacterales	0.00032991375111935024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010440593025683859	0.0	0.0	0.0030010003334444814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015607928827844546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014168458080906781	1.4217874712088038e-05	5.489046607494744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010297482837528604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005797101449275362	0.0	4.894842467653249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Latescibacterales	0.0	0.0	0.0	0.0	0.0	0.00986416558861578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004985489991814867	0.0	0.0	0.0	0.0	0.005941378399788751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029555194325402693	0.0	0.0004650910415713876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010300207039337473	0.0	0.0003480776865886755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sericytochromatia_or	0.002183714828837604	0.00612797491805615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010440593025683859	0.0	0.0	0.0021456427504820447	6.739906989283548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004834077402109933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006896212009260628	0.0	0.0	0.0015982951518380393	0.0	0.007546563904945408	0.0020267252928446292	0.0	0.0	0.0	0.0	0.0	0.0	0.0017157683294275194	0.0008321232195010524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018625827814569536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_vadinBB60_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03044041450777202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0319-6G20	0.0007855089312365482	0.003420265070542967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010440593025683859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002306805074971165	0.0010612846941161656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032843290584923367	0.00022505091090728452	0.0030889286294911397	0.0	0.0	0.0051813471502590676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010836904585980985	0.0	0.0	0.0	0.0	0.0	0.0028855071965923533	0.0	0.0	0.0	0.0	0.0	0.0	0.0009206561767659859	0.0003208841173239352	0.0	0.0030593944508914444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006208609271523179	0.0	0.0	0.0	0.0	0.0	0.003675344563552833	0.0	0.0	0.0	0.0	0.0
Parvibaculales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016066198424659482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011560693641618497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01581854703716103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sumerlaeales	0.0016181483983472892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041762372102735435	0.0	0.0	0.00024645896458239705	0.0	0.0026696149282709526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006655514183440361	0.007589850435300246	0.0	0.0	0.0	0.006181645268663814	0.0	0.0	0.0	0.0	0.0	0.001137429976967043	0.0	0.004308242562185011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025580007286426316	0.0	0.0	0.0	0.0	0.0	0.0	0.0008883624518803672	0.0	0.001364256480218281	0.0	0.0	0.0009680910658247538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Babeliales	0.0010368717892322436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001435261029038665	0.0	0.0011325639089634343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000461361014994233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006326954246879177	0.008453131775541906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006611985269501173	0.0004405358220887924	0.0	0.0007384745226289693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005504334663547544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S0134_terrestrial_group_or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012177972367600793	0.0034710520994810272	0.00048538453241290044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006204852750509354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012598425196850393	0.0020196049455691836	0.0	0.0005193516630880495	0.0	0.004497041420118343	0.0	0.0	0.002899601304820587	0.0	0.0	0.0	0.0	0.0	0.0	0.0005275552437359614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003302600798128526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ardenticatenales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010109860483925321	0.0008898716427569842	0.0	0.0	0.0021423702405297495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014371657754010695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007881385153440717	0.0	0.0024649825203283543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002639751552795031	0.0	0.0014684527402959748	0.0	0.0005274818018778352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vadinHA49_or	0.0	0.0005700441784238278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025793970659358373	0.0	0.0007393768937471911	0.00013479813978567096	0.0	0.0	0.0	0.0	0.0	0.00014060742407199101	0.0	0.0	0.0	0.0	0.0	0.0	0.0002232308951558896	0.0	0.0	0.0	0.0	0.004885133350937418	0.0	0.0	0.0	0.0	0.0	0.0	4.064379775646236e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006889763779527559	0.0004925865720900449	0.0	0.0009999457393784833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971015	0.0	0.0031000668961803915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006208609271523179	0.0	0.0	0.0	0.0	0.0	0.0	0.0003299241174529858	0.0	0.0	0.0	0.0
Spirochaetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02442548506949222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lineage_IIb_or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059976931949250285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006635230900596627	0.0	0.0	0.0	0.0	0.0	0.016842105263157894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidobacteriae_or	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006621871652546499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044958800685234135	0.0	0.0	0.0	0.0	0.0	0.0	0.0019247853124074624	0.0	0.0	0.0	0.0	0.0004350971082358444	0.0	0.0	0.0	0.0	0.0	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043989882327064776	0.0	0.0	0.0	0.0
